old_path,new_path,md5,status
microdatos_tabulados/Desarr_urbano_ecc_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_desarrollo_urbano_estrategia_ciudad_compacta_microdatos.dbf.zip,5a91fa6cb349307a6dbd0d1c4ab95505,renamed
microdatos_tabulados/Difus_gest_agua_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_difusion_informacion_gestion_agua_participacion_microdatos.dbf.zip,ab54d3f29840503493333b6e27e4304b,renamed
microdatos_tabulados/Difus_gest_agua_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_difusion_informacion_gestion_agua_participacion_microdatos.dbf.zip,bed8a0351e1a2ed6f71d4ba717a0a4d1,renamed
microdatos_tabulados/Disp_final_RSU_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_disposicion_final_residuos_solidos_urbanos_microdatos.dbf.zip,51b907e794ccb76fe2149eed8934f222,renamed
microdatos_tabulados/Disp_final_RSU_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_disposicion_final_residuos_solidos_urbanos_microdatos.dbf.zip,d0e6fef52539e7386736dce8dc496ef3,renamed
microdatos_tabulados/Documento_electronico_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_documentos_electronicos_microdatos.dbf.zip,728b09ba27e1731c3b451cd18b9a0739,renamed
microdatos_tabulados/Drenaje_alcant_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_drenaje_alcantarillado_microdatos.dbf.zip,6171922ca673418715833a12980f75c7,renamed
microdatos_tabulados/Drenaje_alcant_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_drenaje_alcantarillado_microdatos.dbf.zip,699bbf48176b3a2d97c78997f44e1e82,renamed
microdatos_tabulados/Ejercicio_func_espec_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_ejercicio_funciones_especificas_microdatos.dbf.zip,5a3fb8b0b2179aa0020296e35b2c0313,renamed
microdatos_tabulados/Ejercicio_funcion_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_ejercicio_funcion_seguridad_publica_microdatos.dbf.zip,536ce2c845701fd930c7581cb4675aa5,renamed
microdatos_tabulados/Ejercicio_funcion_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_ejercicio_funcion_seguridad_publica_microdatos.dbf.zip,01e3c5327685472a92ee96184ecd6431,renamed
microdatos_tabulados/Est_gen_comp_RSU_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_estudios_generacion_composicion_residuos_solidos_microdatos.dbf.zip,c74cec3e73d1d3a6d758797ddee68eea,renamed
microdatos_tabulados/Est_gen_comp_RSU_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_estudios_generacion_composicion_residuos_solidos_microdatos.dbf.zip,183e18759bb1e0c210704ef450157865,renamed
microdatos_tabulados/Estruc_organ_catastro_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_estructura_organizacional_catastro_microdatos.dbf.zip,146f6aba122dd4656e24e8d9dc014427,renamed
microdatos_tabulados/Estruc_organ_catastro_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_estructura_organizacional_catastro_microdatos.dbf.zip,bee0bdd41d5bce261fac2be48c9e3d98,renamed
microdatos_tabulados/Estruc_organizacional_cngf2017_dbf.zip,microdatos_tabulados/cngf_2017_estructura_organizacional_microdatos.dbf.zip,bcdaf08f1d47b21030da31d319d60638,renamed
microdatos_tabulados/Estruc_organizacional_cngf2018_dbf.zip,microdatos_tabulados/cngf_2018_estructura_organizacional_microdatos.dbf.zip,6a793e5d6fb906d401357a5cca9223d6,renamed
microdatos_tabulados/Estruc_organizacional_cngf2019_dbf.zip,microdatos_tabulados/cngf_2019_estructura_organizacional_microdatos.dbf.zip,78bee2539fe4e61ed49046f3b8fb27a4,renamed
microdatos_tabulados/Estruc_organizacional_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_estructura_organizacional_microdatos.dbf.zip,9c58937685baa6b3c1aacfd8b522e80f,renamed
microdatos_tabulados/Estruc_organizacional_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_estructura_organizacional_microdatos.dbf.zip,93a50642b7ad31360a3919b25b304ff9,renamed
microdatos_tabulados/Estruct_aytto_cngmd2013_dbf.zip,microdatos_tabulados/cngmd_2013_estructura_ayuntamiento_microdatos.dbf.zip,9eebb164fe6156915f74de72a4b05c71,renamed
microdatos_tabulados/Estruct_aytto_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_estructura_ayuntamiento_microdatos.dbf.zip,c3842a328e7fade4b05e9701543536ac,renamed
microdatos_tabulados/Estructura_organizacional_catastro_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_estructura_organizacional_catastro_microdatos.dbf.zip,5120bf38288b11fd85243b64418cc2b0,renamed
microdatos_tabulados/Estructura_organizacional_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_estructura_organizacional_microdatos.dbf.zip,c893490b5c2b251856d82470a4decee1,renamed
microdatos_tabulados/Falleci_func_policial_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_fallecimientos_funcion_policial_microdatos.dbf.zip,f69e2b006b243d6215c3feb4783af3f1,renamed
microdatos_tabulados/Gob_elec_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_gobierno_electronico_microdatos.dbf.zip,7c027743d164ab9332c2fb8fbeaf3643,renamed
microdatos_tabulados/Gobierno_electronico_cngf2017_dbf.zip,microdatos_tabulados/cngf_2017_gobierno_electronico_microdatos.dbf.zip,7ad8dc3b3115248d82be2e0e37efa482,renamed
microdatos_tabulados/Gobierno_electronico_cngf2018_dbf.zip,microdatos_tabulados/cngf_2018_gobierno_electronico_microdatos.dbf.zip,16043f764fb966ab614e567caebf3d5c,renamed
microdatos_tabulados/Gobierno_electronico_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_gobierno_electronico_microdatos.dbf.zip,38c7b3190006ac34731b90273012f0f9,renamed
microdatos_tabulados/Gobierno_electronico_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_gobierno_electronico_microdatos.dbf.zip,e8064a0ea2e4f775ad2c43ce0bfcfc83,renamed
microdatos_tabulados/Impuesto_predial_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_impuesto_predial_microdatos.dbf.zip,ee6df9890976a4fee6ab819aa7b26366,renamed
microdatos_tabulados/Impuesto_predial_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_impuesto_predial_microdatos.dbf.zip,1a730d51d2ec995e68713303534bd347,renamed
microdatos_tabulados/Inf_admon_territorial_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_informacion_administracion_territorio_microdatos.dbf.zip,1c5832d56cf278d050ae68b183a2d00f,renamed
microdatos_tabulados/Infoestadistica_SP_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_informacion_estadistica_seguridad_publica_microdatos.dbf.zip,07257e627344dd70520f10497e2412b0,renamed
microdatos_tabulados/Infoestadistica_SP_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_informacion_estadistica_seguridad_publica_microdatos.dbf.zip,670ccf149c90182c61ab6ec318f49b36,renamed
microdatos_tabulados/Infraestructura_SP_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_infraestructura_seguridad_publica_microdatos.dbf.zip,1e1e58e7c833cdf98ed4902224e66286,renamed
microdatos_tabulados/Infraestructura_SP_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_infraestructura_seguridad_publica_microdatos.dbf.zip,f0685d5b08420f4bea9283e7dd71ed36,renamed
microdatos_tabulados/Infraestructura_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_infraestructura_general_microdatos.dbf.zip,b8aa40011a9b167d5f6c1ba1c7245721,renamed
microdatos_tabulados/Infraestructura_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_infraestructura_general_microdatos.dbf.zip,1f69f193cdc09c86bb18623be0eaf4a4,renamed
microdatos_tabulados/Ins_camp_imp_pred_cat_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_inspecciones_campo_impuesto_predial_catastro_microdatos.dbf.zip,4f0a80bb987d111ea23ceecb9fdbb40b,renamed
microdatos_tabulados/Inspecciones_campo_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_inspecciones_campo_microdatos.dbf.zip,ba4fbe7cf3a6edac6ef76fba43b85446,renamed
microdatos_tabulados/Inspecciones_de_campo_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_inspecciones_campo_microdatos.dbf.zip,50863cc5678e5cff97b3982647d07ade,renamed
microdatos_tabulados/Inst_juri_territorial_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_instrumentos_juridicos_planeacion_territorial_microdatos.dbf.zip,96f89a480bc68f02eab5e8b2dbd5b40f,renamed
microdatos_tabulados/Integrantes_ayuntami_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_integrantes_ayuntamiento_microdatos.dbf.zip,8192ffc90bbcfb4e2271918afdf063e7,renamed
microdatos_tabulados/Integrantes_ayuntami_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_integrantes_ayuntamiento_microdatos.dbf.zip,26138087191f29aa8039ac4e8ef0695a,renamed
microdatos_tabulados/Interven_policiamun_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_intervenciones_policia_municipal_microdatos.dbf.zip,94fc846734ed521988437e1598176262,renamed
microdatos_tabulados/Interven_policiamun_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_intervenciones_policia_municipal_microdatos.dbf.zip,3142de311c70b1cea8322a4c4db87c0c,renamed
microdatos_tabulados/JM_Ejercicio_funcion_cngmd2013_dbf.zip,microdatos_tabulados/cngmd_2013_justicia_municipal_ejercicio_funcion_microdatos.dbf.zip,b41fe3cb3010910af479c05d64656a2f,renamed
microdatos_tabulados/JM_Ejercicio_funcion_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_justicia_municipal_ejercicio_funcion_microdatos.dbf.zip,c61953104eedd222d98b735d189c98db,renamed
microdatos_tabulados/JM_Infraestructura_cngmd2013_dbf.zip,microdatos_tabulados/cngmd_2013_justicia_municipal_infraestructura_microdatos.dbf.zip,36d764e57ac3ab01d00a3bbf3483f851,renamed
microdatos_tabulados/JM_Infraestuctura_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_justicia_municipal_infraestructura_microdatos.dbf.zip,b348be1532397cadd01a8da8ec27cee7,renamed
microdatos_tabulados/JM_Recursos_cngmd2013_dbf.zip,microdatos_tabulados/cngmd_2013_justicia_municipal_recursos_microdatos.dbf.zip,07ce239d5a7ab3b65fde0b6200ce974b,renamed
microdatos_tabulados/JM_Recursos_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_justicia_municipal_recursos_microdatos.dbf.zip,af4aee713604a413912127314b3dcf6e,renamed
microdatos_tabulados/Mando_unico_policial_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_mando_unico_policial_microdatos.dbf.zip,79d9743a16cb55f787ea04b4714053d2,renamed
microdatos_tabulados/Mando_unico_policial_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_mando_unico_policial_microdatos.dbf.zip,033c1a97141b9b57ed6f43387b9215ba,renamed
microdatos_tabulados/Marco_regulatorio_cngf2017_dbf.zip,microdatos_tabulados/cngf_2017_marco_regulatorio_microdatos.dbf.zip,5305519b26ae8cb68197ec4c87e26680,renamed
microdatos_tabulados/Marco_regulatorio_cngf2018_dbf.zip,microdatos_tabulados/cngf_2018_marco_regulatorio_microdatos.dbf.zip,464a84087f7735761a1400bd8bc049bf,renamed
microdatos_tabulados/Marco_regulatorio_cngf2019_dbf.zip,microdatos_tabulados/cngf_2019_marco_regulatorio_microdatos.dbf.zip,a9811c4671ab8cc58b3cc5cf0d9a7cbd,renamed
microdatos_tabulados/Marco_regulatorio_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_marco_regulatorio_microdatos.dbf.zip,b5998c6f791ebfe65e17b843bdc428c8,renamed
microdatos_tabulados/Marco_regulatorio_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_marco_regulatorio_microdatos.dbf.zip,614460c7855581345af8d900027467f0,renamed
microdatos_tabulados/Marco_regulatorio_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_marco_regulatorio_microdatos.dbf.zip,1a27a566565a64b3d7dd2362637b70a6,renamed
microdatos_tabulados/Marco_regulatorio_ter_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_marco_regulatorio_territorial_microdatos.dbf.zip,ed1da022d3898291b01047f65306e355,renamed
microdatos_tabulados/Pad_cart_catastral_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_padron_cartografia_catastral_microdatos.dbf.zip,a7dd57be59328899092a96e1c34b7301,renamed
microdatos_tabulados/Padron_catastral_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_padron_catastral_microdatos.dbf.zip,bfcd91b91febd7c49a33d059c3a64f51,renamed
microdatos_tabulados/Padron_catastral_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_padron_catastral_microdatos.dbf.zip,feea80c44578f58dad568de1ab681a66,renamed
microdatos_tabulados/Part_ciud_RSU_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_participacion_ciudadana_residuos_solidos_microdatos.dbf.zip,d372476e7e2023a635025f7c1ea1bf94,renamed
microdatos_tabulados/Part_ciud_RSU_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_participacion_ciudadana_residuos_solidos_microdatos.dbf.zip,470450a838f1aac8534a4e6945f4e02e,renamed
microdatos_tabulados/Participacion_ciudada_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_participacion_ciudadana_microdatos.dbf.zip,3ccb511249b1d9928fb62ebbb72417d3,renamed
microdatos_tabulados/Participacion_ciudada_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_participacion_ciudadana_microdatos.dbf.zip,5f9b3fd2dabeb96dcc5ca662ecd5f664,renamed
microdatos_tabulados/Participacion_cuidadana_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_participacion_ciudadana_microdatos.dbf.zip,7625a0ffabdf889a40f4e53b3e3292d9,renamed
microdatos_tabulados/Plan_evalua_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_planeacion_evaluacion_microdatos.dbf.zip,22bc279db28eb0ff8b51726cf4a4472a,renamed
microdatos_tabulados/Planea_admon_gestion_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_planeacion_administracion_archivos_microdatos.dbf.zip,203bcc3fcd4178bce1c3c9376875eca8,renamed
microdatos_tabulados/Planea_evaluacion_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_planeacion_evaluacion_microdatos.dbf.zip,0e5a787d56a556dc174641e910b9d65f,renamed
microdatos_tabulados/Planea_evaluacion_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_planeacion_evaluacion_microdatos.dbf.zip,136813d48c182c63e15a18f1e3d77d48,renamed
microdatos_tabulados/Planeacion_evaluacion_cngf2017_dbf.zip,microdatos_tabulados/cngf_2017_planeacion_evaluacion_microdatos.dbf.zip,71e85ebac41c1f8f005bf3fdf29e5a8d,renamed
microdatos_tabulados/Planeacion_evaluacion_cngf2018_dbf.zip,microdatos_tabulados/cngf_2018_planeacion_evaluacion_microdatos.dbf.zip,b9007291999cdbdd5117da99aeee2cf7,renamed
microdatos_tabulados/Planeacion_evaluacion_cngf2019_dbf.zip,microdatos_tabulados/cngf_2019_planeacion_evaluacion_microdatos.dbf.zip,d2a5c4a89eaf13ad296c9a6b2d9f08a8,renamed
microdatos_tabulados/Plantas_pot_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_plantas_potabilizacion_microdatos.dbf.zip,97ff89c691a74d4d49e23196a40f48fe,renamed
microdatos_tabulados/Presunta_infracdelito_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_presuntas_infracciones_delitos_intervenciones_microdatos.dbf.zip,719c7890d72fc8c23914f36b9a0b463a,renamed
microdatos_tabulados/Presunta_infracdelito_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_presuntas_infracciones_delitos_intervenciones_microdatos.dbf.zip,7d72e0762dcb6f7a0de9ba586a54fdda,renamed
microdatos_tabulados/Probable_infractor_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_probables_infractores_responsables_intervenciones_microdatos.dbf.zip,da8dee91a5f38712b7bf319b1e44295d,renamed
microdatos_tabulados/Probable_infractor_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_probables_infractores_responsables_intervenciones_microdatos.dbf.zip,e333e71d7e99d88f3021eb21d46f3983,renamed
microdatos_tabulados/Probable_victima_reg_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_probables_victimas_registradas_intervenciones_microdatos.dbf.zip,6fc13dace652259b233f911104c67998,renamed
microdatos_tabulados/Probable_victima_reg_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_probables_victimas_registradas_intervenciones_microdatos.dbf.zip,c1178021fa8ba33047eb5a7f4617c3fc,renamed
microdatos_tabulados/Procesos_catastrales_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_procesos_catastrales_microdatos.dbf.zip,5eb426397761515286f1b3a79a016f5b,renamed
microdatos_tabulados/Procesos_catastrales_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_procesos_catastrales_microdatos.dbf.zip,3e769b7e65b14632d2583b8e038caf19,renamed
microdatos_tabulados/Prog_gest_aguapot_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_programas_gestion_sustentable_agua_potable_microdatos.dbf.zip,f5c36e6eb33fa8077a76592971d5899f,renamed
microdatos_tabulados/Prog_gest_aguapot_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_programas_gestion_sustentable_agua_potable_microdatos.dbf.zip,ae280f78195442a64c04665f82956477,renamed
microdatos_tabulados/Prog_gest_int_RSU_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_programas_gestion_integral_residuos_solidos_microdatos.dbf.zip,4971b6bc5cd6eca844d490d39cdaac82,renamed
microdatos_tabulados/Prog_gest_int_RSU_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_programas_gestion_integral_residuos_solidos_microdatos.dbf.zip,1465f6babb908300ea64e7b024b112bd,renamed
microdatos_tabulados/Prog_moderni_catastral_cngmd207_dbf.zip,microdatos_tabulados/cngmd_2017_programa_modernizacion_catastral_microdatos.dbf.zip,b8656683b06372a11a153a43e4fb0e21,renamed
microdatos_tabulados/Programa_modernizacion_catastral_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_programa_modernizacion_catastral_microdatos.dbf.zip,066134ecc02ec61501945cf0bc021def,renamed
microdatos_tabulados/Proteccion_civil_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_proteccion_civil_microdatos.dbf.zip,74762a338dbdb3d813fb37b4da400a9c,renamed
microdatos_tabulados/Proteccion_civil_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_proteccion_civil_microdatos.dbf.zip,ba378b79b3a6d896f2a6926fa94b8c16,renamed
microdatos_tabulados/Proteccion_civil_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_proteccion_civil_microdatos.dbf.zip,768acffa739dc5dcf3948d6c454d3c2e,renamed
microdatos_tabulados/Rec_RSU_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_recoleccion_residuos_solidos_urbanos_microdatos.dbf.zip,ee02f490473197f2f637d31d5bccf579,renamed
microdatos_tabulados/Rec_RSU_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_recoleccion_residuos_solidos_urbanos_microdatos.dbf.zip,45fe78c9af6cab3e74b1dc7022ddc7c2,renamed
microdatos_tabulados/Rec_admon_gestiondoc_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_recursos_administracion_archivos_microdatos.dbf.zip,c2040974db89ac373d35d72ddf066da7,renamed
microdatos_tabulados/Rec_hum_territorial_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_recursos_humanos_capacitacion_territorial_microdatos.dbf.zip,9f12e9f0315364a18bada7ad6fc5be01,renamed
microdatos_tabulados/Rec_materiales_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_recursos_materiales_microdatos.dbf.zip,ecff77b38d8578cd0e4885974f234b2c,renamed
microdatos_tabulados/Rec_materiales_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_recursos_materiales_microdatos.dbf.zip,19e4e487d41105a21cc0a26d1c450aa1,renamed
microdatos_tabulados/Rec_presupuestal_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_recursos_presupuestales_microdatos.dbf.zip,fc102ecebe63bfbfc486212d40eb4ecf,renamed
microdatos_tabulados/Rec_presupuestal_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_recursos_presupuestales_microdatos.dbf.zip,e8e83da386032c3df905c870e7fadc94,renamed
microdatos_tabulados/Recpres_admon_gestion_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_recursos_presupuestales_administracion_archivos_microdatos.dbf.zip,6ac7e3f83da0f44f0cf901e1d0c65712,renamed
microdatos_tabulados/Recpresu_trans_accpro_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_recursos_presupuestales_transparencia_proteccion_microdatos.dbf.zip,d371682f6442e7e768669b2a55f12744,renamed
microdatos_tabulados/Recursos_SP_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_recursos_seguridad_publica_microdatos.dbf.zip,f47ba27488000f7e493be7b4a6756bb1,renamed
microdatos_tabulados/Recursos_SP_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_recursos_seguridad_publica_microdatos.dbf.zip,bbe73afed4cdc96384493b5326e405bd,renamed
microdatos_tabulados/Recursos_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_recursos_microdatos.dbf.zip,03a0e9aceb11b82af05fbe7eecfbcf79,renamed
microdatos_tabulados/Recursos_humanos_cngf2017_dbf.zip,microdatos_tabulados/cngf_2017_recursos_humanos_microdatos.dbf.zip,f68f0c6558ba9be9cb2a55c333722471,renamed
microdatos_tabulados/Recursos_humanos_cngf2018_dbf.zip,microdatos_tabulados/cngf_2018_recursos_humanos_microdatos.dbf.zip,35a80289b306502735861e0ab1a70832,renamed
microdatos_tabulados/Recursos_humanos_cngf2019_dbf.zip,microdatos_tabulados/cngf_2019_recursos_humanos_microdatos.dbf.zip,36ed16740e9819b5a09c13babf061256,renamed
microdatos_tabulados/Recursos_humanos_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_recursos_humanos_microdatos.dbf.zip,5181061e62541d77771f713b20971115,renamed
microdatos_tabulados/Recursos_humanos_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_recursos_humanos_microdatos.dbf.zip,f54c8625a1f380b0cb31a1ac4fde4362,renamed
microdatos_tabulados/Recursos_materiales_cngf2017_dbf.zip,microdatos_tabulados/cngf_2017_recursos_materiales_microdatos.dbf.zip,10b3b0d6b00d3cc7accc74ce6c6eaaf3,renamed
microdatos_tabulados/Recursos_materiales_cngf2018_dbf.zip,microdatos_tabulados/cngf_2018_recursos_materiales_microdatos.dbf.zip,7a41b1f170a80e81fd3e078ba292090f,renamed
microdatos_tabulados/Recursos_materiales_cngf2019_dbf.zip,microdatos_tabulados/cngf_2019_recursos_materiales_microdatos.dbf.zip,0c76932f78b2130f765ff238bf85e6ba,renamed
microdatos_tabulados/Recursos_presupuestal_cngf2017_dbf.zip,microdatos_tabulados/cngf_2017_recursos_presupuestales_microdatos.dbf.zip,bc71fc78ff9b24f62fed524080731f32,renamed
microdatos_tabulados/Recursos_presupuestal_cngf2018_dbf.zip,microdatos_tabulados/cngf_2018_recursos_presupuestales_microdatos.dbf.zip,1a9e322437ad5e453627372845ff5edc,renamed
microdatos_tabulados/Recursos_presupuestal_cngf2019_dbf.zip,microdatos_tabulados/cngf_2019_recursos_presupuestales_microdatos.dbf.zip,7f1942d96fb1b0d9d2984cf461388a98,renamed
microdatos_tabulados/Reserv_territoriales_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_reservas_territoriales_microdatos.dbf.zip,3e8bc8a4a3cd7208235b33734d27fd7f,renamed
microdatos_tabulados/Reserv_territoriales_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_reservas_territoriales_microdatos.dbf.zip,caf5d5cfcb63bc1bdd1ae51306e22528,renamed
microdatos_tabulados/Resguar_inf_catastral_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_resguardo_informacion_catastral_microdatos.dbf.zip,c6c48a3673149b815cce896e0475d379,renamed
microdatos_tabulados/Resguardo_informacion_catastral_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_resguardo_informacion_catastral_microdatos.dbf.zip,0f618075dadb82ae5a74a176f3496c9f,renamed
microdatos_tabulados/SP_Ejercicio_funcion_cngmd2013_dbf.zip,microdatos_tabulados/cngmd_2013_seguridad_publica_ejercicio_funcion_microdatos.dbf.zip,cc683f8bc829f9fdbb57d4ca48db6eae,renamed
microdatos_tabulados/SP_Ejercicio_funcion_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_seguridad_publica_ejercicio_funcion_microdatos.dbf.zip,627b0741e3a063d629c5b99878e11c96,renamed
microdatos_tabulados/SP_Infraestructura_cngmd2013_dbf.zip,microdatos_tabulados/cngmd_2013_seguridad_publica_infraestructura_microdatos.dbf.zip,c2e465f2f66e581e59dfa209df524dec,renamed
microdatos_tabulados/SP_Recursos_cngmd2013_dbf.zip,microdatos_tabulados/cngmd_2013_seguridad_publica_recursos_microdatos.dbf.zip,79d47cbbc99de3750002d8ea7c800619,renamed
microdatos_tabulados/Serv_agua_red_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_servicio_agua_red_publica_microdatos.dbf.zip,886f710acac492b7ee73e49791134e0c,renamed
microdatos_tabulados/Serv_agua_red_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_servicio_agua_red_publica_microdatos.dbf.zip,76866c737ed8a444216b72e5ae65d71a,renamed
microdatos_tabulados/Serv_publicos_cngmd2015_dbf.zip,microdatos_tabulados/cngmd_2015_servicios_publicos_microdatos.dbf.zip,7485a2e5a9ca9f69729285443e197895,renamed
microdatos_tabulados/Servicios_publicos_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_servicios_publicos_microdatos.dbf.zip,5951f95958aa9ab4cb0fc552e993af2e,renamed
microdatos_tabulados/Servicios_publicos_cngmd2019_dbf.zip,microdatos_tabulados/cngmd_2019_servicios_publicos_microdatos.dbf.zip,5739fc6ca6ebea4a8875302af25b78b1,renamed
microdatos_tabulados/Sist_gestion_control_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_sistema_gestion_control_documentos_microdatos.dbf.zip,5e632b98433745dca414250837d4ce0c,renamed
microdatos_tabulados/Sist_instituc_archivo_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_sistema_institucional_archivos_microdatos.dbf.zip,cb1605db5d098ea90e33696f21852c78,renamed
microdatos_tabulados/Solic_acceso_protecc_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_solicitudes_acceso_informacion_proteccion_datos_microdatos.dbf.zip,c47939e79e6fa3c2024d2cd5bf5c3bd2,renamed
microdatos_tabulados/Tecno_infor_catastral_cngmd2017_dbf.zip,microdatos_tabulados/cngmd_2017_tecnologias_informacion_catastral_microdatos.dbf.zip,f0ce397e09abff85ada5c0df4d71c0bd,renamed
